live_weight_kg,backfat_mm,loin_depth_mm,age_days,market_class,value_usd
194.3,27.3,78.4,918,cull_sow,221.97
205.7,29.7,64.3,644,cull_sow,212.28
216.6,29.2,63,709,cull_sow,239.31
213.7,27.8,57.2,1026,cull_sow,245
241.3,24.9,67.5,729,cull_sow,260.12
219,28.2,68,996,cull_sow,232.43
236.6,26.8,71.7,785,cull_sow,261.66
202.8,26.1,72.5,871,cull_sow,224.73
195.2,35,65.8,642,cull_sow,213.36
205.5,22.4,70.3,759,cull_sow,220.33
186.8,29.9,62.8,719,cull_sow,212.85
219.7,24.4,70.2,884,cull_sow,249.49
202.3,27.4,64,864,cull_sow,216.69
196.6,34.7,69.8,919,cull_sow,212.97
220,24.1,69.3,776,cull_sow,245.95
187.1,24.8,67.4,710,cull_sow,202.22
225.4,26.9,71.8,877,cull_sow,252.46
200.4,24.5,57.6,696,cull_sow,233.68
233.2,29.7,60.6,1012,cull_sow,256.5
202.1,25.4,65.4,833,cull_sow,215.58
222.6,29,58.3,801,cull_sow,248.53
213.6,23,64.6,919,cull_sow,235.78
224.9,21.6,64.8,839,cull_sow,247.9
212.2,26.3,74.9,601,cull_sow,241.59
176.7,22.3,67.9,691,cull_sow,204.64
230.2,31.6,73.2,1009,cull_sow,256.63
208.2,22.4,68.8,863,cull_sow,231.88
225.8,23.9,63.8,598,cull_sow,266.36
223.8,28.2,67.8,903,cull_sow,258.15
194.5,25.2,71.4,766,cull_sow,225.17
191.7,22.4,74.2,719,cull_sow,217.17
223.1,33.1,66.2,678,cull_sow,239.45
203.9,24,57.1,1000,cull_sow,234.53
228.7,26.4,56.7,555,cull_sow,252.63
206.4,26.4,65,724,cull_sow,225.1
230.5,29.1,53,868,cull_sow,250.68
218.5,28.4,77.8,1087,cull_sow,237.26
215.8,24.5,70.6,933,cull_sow,249.17
202.5,26,63.2,723,cull_sow,230.73
214.6,26.3,60.3,1079,cull_sow,238.84
233.9,29.2,73.2,647,cull_sow,259.89
208.9,23.5,60.3,890,cull_sow,225.96
220.6,33.1,60.9,923,cull_sow,226.77
210.9,24.7,62.4,718,cull_sow,222.62
212.5,27,67.7,955,cull_sow,230.72
244.5,23.5,70.7,773,cull_sow,263.72
234,23.1,74.2,954,cull_sow,262.85
211.6,24.4,73.3,574,cull_sow,243.33
214.3,24.1,67,900,cull_sow,237.39
196,25.8,73.1,788,cull_sow,231.69
206.5,24.1,63,1022,cull_sow,223.16
216.2,29.1,56.1,843,cull_sow,237.15
227,24.7,63,1037,cull_sow,250.54
225,24.3,62.2,926,cull_sow,257.43
187.8,25.8,63.2,831,cull_sow,210.68
229.5,30,61.2,968,cull_sow,254.28
208.2,27.6,64.2,969,cull_sow,218.21
190.3,26.7,70.7,921,cull_sow,206.76
236.7,22.7,77.3,506,cull_sow,272.76
239.3,23.6,56.6,703,cull_sow,245.98
215.3,23.2,59.3,1058,cull_sow,248.67
224.2,30.9,62.3,662,cull_sow,251.87
225.3,28.6,71.6,982,cull_sow,244.9
237.9,24.4,65.8,956,cull_sow,256.3
224.6,25.3,62.7,741,cull_sow,263.54
183.4,24.5,71.3,551,cull_sow,218.12
250.2,24.3,72.7,765,cull_sow,276.29
231.3,28.4,66.9,1162,cull_sow,257.32
199.8,26.1,62.1,721,cull_sow,217.04
189.4,33.2,68.6,731,cull_sow,213.67
220.1,30.8,65.6,700,cull_sow,238.83
204.4,30.9,65.6,1032,cull_sow,227.11
216.6,29,63.9,814,cull_sow,254.69
224.9,25.7,72.5,756,cull_sow,249.88
198.7,28.8,68.5,1062,cull_sow,213.95
187.7,26,73.2,937,cull_sow,200.79
217.7,31.9,75,712,cull_sow,244.6
199.3,28.2,69.8,666,cull_sow,217.14
212.9,27.8,64,1024,cull_sow,238.32
183.1,27.4,73.2,853,cull_sow,193.94
205,32.2,69.8,618,cull_sow,234.73
224.3,22.7,82.6,583,cull_sow,243.55
222.1,32.5,68.9,683,cull_sow,247.36
194.2,26.4,71.2,664,cull_sow,215.44
186.6,22.8,68.7,543,cull_sow,223.42
210.3,24.7,66.4,685,cull_sow,235.47
221.2,22,65.4,712,cull_sow,260.9
218.1,29,68.8,781,cull_sow,247.25
199.8,23.9,70.1,1104,cull_sow,235.21
216,27.5,73.9,810,cull_sow,239.91
240,30.4,68.9,825,cull_sow,268.54
214.1,25,64.2,926,cull_sow,247.39
177.3,26.2,65,814,cull_sow,206.4
214.1,23.1,59.1,910,cull_sow,240.87
250.9,25.8,77,892,cull_sow,276.22
184.3,34.7,63.8,868,cull_sow,205
210.6,29.3,72.8,1265,cull_sow,244.79
205.5,26.2,68.7,987,cull_sow,240.28
211.9,25.2,68.8,688,cull_sow,231.51
213.9,26.9,66.3,906,cull_sow,231.9
232.8,27.4,62.3,731,cull_sow,249.67
211.7,25.7,61.2,917,cull_sow,241.16
235.5,28.6,77.4,644,cull_sow,255.32
207.6,24.1,67.7,684,cull_sow,238.06
203,24.1,73.8,902,cull_sow,232.28
196.6,28.1,75.3,1000,cull_sow,217.13
173.7,23.5,64.5,925,cull_sow,207.8
215.5,29.2,69.5,978,cull_sow,228.48
251.1,27,67.3,906,cull_sow,290.39
219.2,21.5,60.1,876,cull_sow,244.73
223.7,27.3,65.9,774,cull_sow,231.48
201.7,21.9,70.5,972,cull_sow,238.62
205.1,29.1,64,1004,cull_sow,235.93
229.7,26.3,65.1,841,cull_sow,250.78
250.2,32.6,66,832,cull_sow,268.19
239.8,30.2,79.7,1089,cull_sow,255.18
226.1,23.8,56,847,cull_sow,267.93
210.7,20.9,70,861,cull_sow,227.85
214.2,24.7,65.5,923,cull_sow,227.9
194.9,23.3,63.2,835,cull_sow,219.43
181,32.5,65.3,727,cull_sow,190.01
187.5,27,71,907,cull_sow,203.22
211,29.8,71.3,844,cull_sow,243.77
204.2,26.1,68.1,1126,cull_sow,231.74
180.6,26.5,73.6,968,cull_sow,201.26
209.3,26.9,74.6,761,cull_sow,234.83
203.6,30.3,71.9,959,cull_sow,224.62
186.5,27.9,63.7,896,cull_sow,208.07
202.6,23.8,70,1046,cull_sow,220.64
203.6,31.9,70,771,cull_sow,223.14
197.7,26.1,62.1,878,cull_sow,215.12
228.5,25.6,57.6,835,cull_sow,245.64
171.9,18.5,54.9,859,cull_sow,199.83
170.3,28.9,67.4,717,cull_sow,198.46
210.1,27.3,68.8,936,cull_sow,226.91
211.9,27.3,59.9,913,cull_sow,224.92
218.1,25.8,73.3,1043,cull_sow,242.41
199.2,25.3,67.9,848,cull_sow,239.98
191.6,25.9,75.1,788,cull_sow,207.98
209.9,28.4,69.2,968,cull_sow,232.95
201.2,28.9,60.6,731,cull_sow,224.09
241,26.3,69.7,1013,cull_sow,266.12
203.5,29.8,71,1012,cull_sow,224.21
208.9,26.8,63.7,1039,cull_sow,241.33
259.5,25.5,58.3,906,cull_sow,287.77
206.1,27.6,67.6,777,cull_sow,236.69
221.1,22.9,61,866,cull_sow,249.07
222.9,27.7,73.7,907,cull_sow,255.94
224.6,22.4,64.6,766,cull_sow,261.43
215.8,23.9,77.3,1050,cull_sow,252.7
213.9,20.9,54.3,937,cull_sow,254.05
212,26.5,67.8,716,cull_sow,245.9
198.5,31.8,75.6,1132,cull_sow,218.19
216.5,26.6,61.7,865,cull_sow,246.44
250.6,28.9,66,686,cull_sow,282.01
234.2,34.1,64.6,725,cull_sow,274.19
216.1,28.2,62.9,1073,cull_sow,231.75
227.1,24.7,68.5,1124,cull_sow,256.62
192.6,25.1,59.2,1001,cull_sow,208.62
204.8,27,66.3,1048,cull_sow,232.4
229,25.1,70.1,1032,cull_sow,252.75
239.7,25.3,65.7,934,cull_sow,268.66
194.6,30,61,899,cull_sow,205.25
200.3,30.1,73.2,931,cull_sow,231.3
253.6,22.1,71.4,960,cull_sow,282.21
211.9,24.5,60.8,739,cull_sow,235.87
246.5,25.6,59.2,960,cull_sow,286.27
214.1,28.8,61.3,1069,cull_sow,234.01
214.9,30.4,70.3,819,cull_sow,242.44
203.9,35.1,68.7,803,cull_sow,228.64
228.9,25.6,71.7,921,cull_sow,256.27
237.2,25.8,65,753,cull_sow,279.83
189.3,28.8,61.5,652,cull_sow,211.58
203,25,72.5,1022,cull_sow,223.11
228.3,26.6,63.7,782,cull_sow,267.42
207.4,25.8,68.1,853,cull_sow,228.93
200.1,19.1,57.7,758,cull_sow,208.8
230.2,27.4,63.6,1042,cull_sow,248.5
232.1,26.5,73.1,978,cull_sow,248.35
201,30.8,62.7,814,cull_sow,209.19
214.2,27,71.9,673,cull_sow,236.39
185.8,23.2,53,798,cull_sow,205.13
192.1,26.2,63.6,936,cull_sow,223.87
212.5,20.7,66,878,cull_sow,241.36
210.6,23.4,77.5,866,cull_sow,241.3
190.7,28.9,60,882,cull_sow,205.09
195.7,26.3,71,964,cull_sow,226.76
188.7,29.8,73.3,844,cull_sow,223.92
219.1,21.1,62.7,918,cull_sow,245.75
170.6,26.3,64.8,702,cull_sow,195.47
189.8,25.6,67.8,1233,cull_sow,202.73
172.7,29.9,58.1,807,cull_sow,201.39
218.4,29,64.3,881,cull_sow,256.43
173.9,28.9,74.7,935,cull_sow,200.12
210.6,31.6,70.1,788,cull_sow,230.4
242.8,25.9,66.1,851,cull_sow,266.86
243.5,31,67.7,849,cull_sow,265.85
173.9,23.9,70.5,713,cull_sow,193.81
216,23.8,71.6,916,cull_sow,246.3
190.2,29.3,63.7,603,cull_sow,214.69
186.1,22.5,76.2,1113,cull_sow,218.68
207.7,28.7,74.9,969,cull_sow,236.03
234.6,27.3,71.1,946,cull_sow,253.64
222,30.2,61.9,590,cull_sow,241.47
195.7,26.8,60.9,731,cull_sow,213.16
224.1,27.2,65,1058,cull_sow,246.81
165.1,28.5,67.4,1473,cull_sow,201.19
194.9,25,56.4,1029,cull_sow,231.56
193.5,24.9,70,1006,cull_sow,223.87
211.6,28.4,74.7,929,cull_sow,238.07
205.9,26.9,70.5,723,cull_sow,219.4
207.2,25.8,62.9,999,cull_sow,231.9
206.5,26.8,62.2,685,cull_sow,222.94
210.4,31.8,68.8,668,cull_sow,247.72
220.8,25.7,66.1,659,cull_sow,232.21
213,25.6,69.7,996,cull_sow,240.67
204.3,21.9,70.6,841,cull_sow,221.64
218,26.9,73.6,865,cull_sow,243.54
226.5,29,60.2,848,cull_sow,255.19
198.9,29.5,68.3,681,cull_sow,230.68
208.8,27.3,64.8,749,cull_sow,231.71
233.2,29.9,66.4,757,cull_sow,264.23
187.9,29.2,72.2,639,cull_sow,206.44
246.1,30.3,72.8,774,cull_sow,274.93
183.2,30,75.4,688,cull_sow,215.46
203.1,31.7,69.6,937,cull_sow,229.83
191,26.5,66.3,949,cull_sow,209.58
253.8,23,65.5,656,cull_sow,277.36
199.9,29,56.6,806,cull_sow,229.34
200,29.3,75,1128,cull_sow,216.27
202.6,31.7,65.1,703,cull_sow,218.2
211.9,30.8,70,914,cull_sow,241.31
203.4,32.8,71.1,866,cull_sow,224.28
207.3,28.9,59.5,1014,cull_sow,217.94
139.4,27.7,61.5,894,cull_sow,169.48
211.1,22.8,76.3,785,cull_sow,228.12
210.4,27.9,68.7,860,cull_sow,233.06
230.8,25.3,63.5,862,cull_sow,250.08
236.2,27.6,66.2,836,cull_sow,258.87
206.2,27.2,73.5,652,cull_sow,224.13
226.3,28.4,72.6,1036,cull_sow,257.85
188,26.7,58.2,1010,cull_sow,209.93
225.3,29.8,76.8,693,cull_sow,259.79
198.6,18.8,72.8,805,cull_sow,218.22
186.3,27.6,66.1,816,cull_sow,225.9
206.3,30.6,59.8,677,cull_sow,213.34
238,32.6,73.3,570,cull_sow,251.88
213.6,29.2,69.9,749,cull_sow,252.28
239.9,32.1,58.3,797,cull_sow,267.35
195,27.5,65.6,634,cull_sow,220.6
231,27,85.8,877,cull_sow,263.16
197,28.6,67.1,1024,cull_sow,224.84
214.5,27,62.5,976,cull_sow,240.12
214.3,24.7,60.9,831,cull_sow,229.47
223.2,25.5,77.6,574,cull_sow,256.43
215,23.7,72.1,957,cull_sow,245.46
195.2,28.6,75.4,872,cull_sow,231.47
227.6,27,68.5,914,cull_sow,266.79
244.6,25.9,74.5,1140,cull_sow,274.37
198.3,25.3,61.9,726,cull_sow,210.77
173.3,28.5,68,419,cull_sow,209.75
220,29.3,68.7,692,cull_sow,236.59
203.4,23.6,75.3,923,cull_sow,231.33
207.4,23.1,68.9,854,cull_sow,229.5
221.1,29.9,63.2,668,cull_sow,241.35
200.9,22.9,67.4,637,cull_sow,230.54
204.6,28.6,56.9,797,cull_sow,228.17
208,31.9,53.1,663,cull_sow,233.13
239.4,31.9,72,928,cull_sow,259.24
210.6,29.2,64.8,788,cull_sow,232.7
185.3,29.1,65.4,756,cull_sow,201.49
186.1,33.8,72,736,cull_sow,208.21
212.8,20,75.4,889,cull_sow,237.57
187.4,25.6,70.2,856,cull_sow,225.56
178.8,29.5,78.6,880,cull_sow,201.38
222.7,26,70,877,cull_sow,230.83
223.7,30.7,68.8,839,cull_sow,259.81
202.6,26.9,68.4,695,cull_sow,230
215.9,27.4,59.3,740,cull_sow,237.51
213.8,26.2,72.7,791,cull_sow,235.53
222,25.4,52.3,1160,cull_sow,235.98
222.1,25.4,63.5,648,cull_sow,261.41
157.9,27.8,67.1,787,cull_sow,179.63
205.2,24.7,62.3,865,cull_sow,214.02
220.4,29.9,64.3,805,cull_sow,246.9
201.8,29,78,1011,cull_sow,237.14
210.7,30.3,73.6,804,cull_sow,237.21
225,23.6,62.9,815,cull_sow,241.62
211.6,21.9,64.2,972,cull_sow,227.09
240.2,27,59.3,1122,cull_sow,256.73
232.5,35.7,71.2,1061,cull_sow,270.54
207.6,30.8,65.5,830,cull_sow,230.51
206,25.3,55.2,843,cull_sow,213.91
153,28.3,67.6,857,cull_sow,177.24
203.5,29.2,69.6,872,cull_sow,228.72
182.9,22.9,72.8,723,cull_sow,203.01
214.4,31.1,66.6,990,cull_sow,230.28
213.1,26.5,64.8,881,cull_sow,228.2
223.9,26.7,78.9,843,cull_sow,259.57
237.9,27.1,67,659,cull_sow,265.18
209.5,30.4,71.3,859,cull_sow,238.06
255.6,24.7,63.8,566,cull_sow,283.1
214.6,21.9,71.1,763,cull_sow,242.17
183.8,28,58.3,766,cull_sow,200.9
198.8,20.9,64.2,893,cull_sow,219.93
202.5,26.1,59.8,1132,cull_sow,233.9
221.8,30.6,63.4,936,cull_sow,256.89
191.1,28.7,74.5,1067,cull_sow,205.78
204,30.1,63.3,947,cull_sow,225.19
206.8,28.9,71.3,1019,cull_sow,238.11
201,34.2,76.1,1129,cull_sow,241.33
226.2,25.2,66.8,740,cull_sow,265.13
222.8,28.2,73,730,cull_sow,242.17
233.3,25.7,70.2,950,cull_sow,269.21
203.4,29.9,67.7,849,cull_sow,227.58
234.1,26.8,71.5,883,cull_sow,268.46
182.7,32.2,78,813,cull_sow,213.74
182.2,25.4,63.2,761,cull_sow,193.84
185.7,31.2,61.2,1093,cull_sow,211.62
210.2,28.8,60.9,685,cull_sow,240.94
234,26.9,73,953,cull_sow,260.14
198,28.6,73.8,929,cull_sow,220.69
200.5,27.8,63.8,613,cull_sow,210.71
205.7,28.1,54.2,725,cull_sow,232.29
221.5,26.4,63,751,cull_sow,246.84
200.4,24.9,70.3,935,cull_sow,217.1
199.3,26,66.6,795,cull_sow,219.98
183.1,22,68.1,837,cull_sow,207.11
198.6,29.5,63.9,631,cull_sow,216.84
233.5,23.3,73.1,1199,cull_sow,259.82
211.8,26.3,69.1,861,cull_sow,222.21
195.2,28.9,70.5,925,cull_sow,229.86
234.7,29.5,68,769,cull_sow,260.16
198.3,21.7,70.1,752,cull_sow,213.44
238.4,26.7,69.8,1137,cull_sow,244.6
238.1,28.4,61.4,562,cull_sow,270.52
211.1,27.2,69.2,892,cull_sow,239.96
180,31,71.7,668,cull_sow,205.03
255.8,24.5,73.9,789,cull_sow,290.28
217.7,20.9,69.5,754,cull_sow,249.37
203.5,29.4,61.2,702,cull_sow,227.47
229.1,25.4,62.1,855,cull_sow,250.94
224,21.7,64.4,465,cull_sow,244.74
236.2,26.5,68.1,803,cull_sow,265
196.8,30.7,66.3,836,cull_sow,231.08
216.4,23.2,60.3,646,cull_sow,238.46
186.3,34,60.2,1077,cull_sow,219.47
223.3,24.5,54.4,761,cull_sow,248.33
209.5,27.3,48.3,814,cull_sow,232.68
215.6,23.3,66.2,761,cull_sow,258.86
207.1,27.1,80.9,838,cull_sow,246.86
205,26.6,77.8,1046,cull_sow,244.24
192.6,22.5,61.1,1221,cull_sow,208.07
225.8,35.5,67.9,962,cull_sow,268.21
239.8,25.5,58.2,1013,cull_sow,262.77
198.9,25.5,59.1,1107,cull_sow,218.85
221.1,29.9,59.8,887,cull_sow,226.84
218.6,32.4,65.6,1086,cull_sow,245.26
210.2,30.4,65.9,969,cull_sow,225.22
179.5,23.4,68.5,872,cull_sow,205.44
184,27.6,71,903,cull_sow,198.11
194.4,21.4,65,577,cull_sow,231.5
167.2,29.7,67.2,894,cull_sow,193.41
238.2,22.1,60.4,618,cull_sow,280.43
217.4,24.6,58.9,606,cull_sow,231.87
209.4,27,58,879,cull_sow,243.86
166.2,28.3,70.9,683,cull_sow,174.27
173.5,26.2,65,849,cull_sow,196.84
210,31.6,55.8,871,cull_sow,226.61
249.4,29.2,66.6,877,cull_sow,271.61
196,28.9,59.5,714,cull_sow,213.57
227.3,23.3,77,985,cull_sow,246.75
200.4,32.1,63.5,837,cull_sow,213.04
211.1,24.6,71.1,916,cull_sow,232.34
234.3,32.2,73.5,671,cull_sow,261.64
203.1,33.1,61.3,823,cull_sow,234.82
196.2,28.5,67.5,1015,cull_sow,221.87
238.4,30.1,70.3,996,cull_sow,273.71
210.9,17.8,67.7,730,cull_sow,223.16
231.8,26.4,69.2,768,cull_sow,253.77
196.3,30.3,59,702,cull_sow,223.6
238.1,29.8,70.3,752,cull_sow,266.81
215.5,23.3,64.1,640,cull_sow,232.21
218.7,26.1,69.1,829,cull_sow,250.93
212.6,19.4,72.5,945,cull_sow,233.48
199.9,28.2,71,732,cull_sow,217.88
210,21.4,69.1,836,cull_sow,238.22
201.1,30.4,70.9,817,cull_sow,225.38
229.2,30.5,71.1,1008,cull_sow,250.7
205.9,25.6,76,758,cull_sow,226.94
180.1,28.6,66.8,764,cull_sow,193.91
176.4,26.3,68,723,cull_sow,195.65
175.5,27.7,72.6,679,cull_sow,207.6
222.4,23.6,64.1,929,cull_sow,248.3
187,28.9,59,830,cull_sow,215.82
216,22.1,70,858,cull_sow,244.93
212.7,21.5,65.8,1041,cull_sow,231.6
208.7,26.6,59.8,1050,cull_sow,217.9
218.8,26.4,70,603,cull_sow,236.33
213.2,27.8,75.6,947,cull_sow,233.61
155.8,25.1,57.2,884,cull_sow,169.04
203.5,32.7,73.1,781,cull_sow,236.14
218.5,27.5,51.8,899,cull_sow,247.55
242.8,27.7,64.6,591,cull_sow,285.56
243.7,27.6,78,1069,cull_sow,265.38
182.7,30,65,927,cull_sow,217.61
203,28.7,67.5,720,cull_sow,239.38
178.7,28.3,71.6,762,cull_sow,200.1
240.4,29.2,56.7,595,cull_sow,267.55
230.3,21.5,67.4,803,cull_sow,265.22
217,21.6,67.4,778,cull_sow,240.86
213.3,26.8,78.2,651,cull_sow,238.51
237.6,26.4,59.6,967,cull_sow,256.38
234.2,28.7,64.7,1042,cull_sow,239.97
233.2,27.1,61.4,846,cull_sow,257.7
219.1,28.7,60.8,804,cull_sow,236.54
203,23.3,73.8,915,cull_sow,219.31
225.3,27,67.2,847,cull_sow,253.38
226.3,23,63.7,688,cull_sow,238.74
206.2,28.2,63.9,752,cull_sow,235.74
203,21.4,63.6,806,cull_sow,229.74
232.7,28,64.2,887,cull_sow,253.97
243.3,22.6,59.4,851,cull_sow,266.84
195,25.8,65.4,882,cull_sow,208.31
204.7,29.7,64.8,621,cull_sow,233.9
217,27.7,62.5,950,cull_sow,241.85
219.7,22.1,67.9,851,cull_sow,246.36
199.6,25,68.4,1233,cull_sow,227.28
247.7,22.5,63.7,792,cull_sow,267.69
218.4,21.9,66.1,899,cull_sow,230.39
220.6,27.4,80,1274,cull_sow,255.29
245.2,28.7,79.7,879,cull_sow,278.91
201,28.3,60.7,840,cull_sow,218.91
208.2,28.8,61.5,702,cull_sow,234.18
184.9,27,60.6,1079,cull_sow,216.33
206.6,26.2,73.3,676,cull_sow,240.7
180.2,23.8,64.6,914,cull_sow,197.61
225,25.7,68.4,779,cull_sow,238.02
218.4,23,79,822,cull_sow,234.58
204.5,24.5,66.9,636,cull_sow,225.61
208,27.3,71.2,1051,cull_sow,244.34
225.2,26.6,70.1,808,cull_sow,244.65
187.3,36.2,63.5,668,cull_sow,204.59
214.1,23,73.4,1038,cull_sow,234.55
224,26.6,61.9,774,cull_sow,243.33
174.4,22.7,75,900,cull_sow,198.03
223.7,25.8,63.5,976,cull_sow,237.34
176.5,26,64.1,921,cull_sow,206.82
207.6,29.5,60.5,521,cull_sow,228.92
186.7,25.7,61.5,954,cull_sow,228.17
238.6,26.4,64.4,835,cull_sow,254.02
186.9,25.7,52.4,801,cull_sow,219.44
177,22.8,65.6,834,cull_sow,210.1
212.7,25,64,608,cull_sow,232.84
201.7,25.9,71.7,879,cull_sow,222.96
179.9,27.2,69.5,645,cull_sow,195.42
220.5,28.7,62.8,807,cull_sow,236.81
170.2,26.3,64.2,873,cull_sow,191.55
189.3,26.2,65.6,1011,cull_sow,212.05
198.5,21.8,75.9,727,cull_sow,210.79
226,28.6,62.1,1068,cull_sow,268.07
235.9,24.9,62.7,992,cull_sow,258.16
232.1,29.2,60.2,786,cull_sow,256.27
206.9,30.9,58.1,684,cull_sow,223.86
161.5,26.4,68.8,633,cull_sow,181.2
217.8,23.9,68.2,891,cull_sow,239.47
239.4,26.9,74.7,739,cull_sow,266.29
234.7,28,73.2,1030,cull_sow,260.96
219.3,26.1,81.4,748,cull_sow,252.98
186.2,25.3,66.6,715,cull_sow,210.65
199.5,28.7,65.4,885,cull_sow,228.19
248.7,28.5,59.2,747,cull_sow,272.9
181.7,26,71.2,851,cull_sow,206.88
187,22,67.7,998,cull_sow,207.96
228.9,28.4,70.9,868,cull_sow,262.55
201.4,24.7,60.2,868,cull_sow,226.09
186.4,27.6,69.1,881,cull_sow,208.28
240.6,27.5,68.2,596,cull_sow,264.77
219.2,21.3,67.8,909,cull_sow,242.85
202.4,27.2,62.9,874,cull_sow,225.34
187.1,28.5,74.1,984,cull_sow,210.82
250.9,28.9,79.3,941,cull_sow,274.83
209.5,27.4,60.3,820,cull_sow,238.15
237.9,21.1,71.3,1005,cull_sow,270.68
227.9,30.8,49.7,806,cull_sow,263.51
199.6,28.2,71,887,cull_sow,218.95
199.7,23.4,55.8,803,cull_sow,226.18
238.9,24.6,63.9,919,cull_sow,248.35
239.3,27.7,59.1,794,cull_sow,269.72
172.5,29,65.7,1097,cull_sow,182.61
221,25.5,72,1153,cull_sow,238.58
207.6,29.5,55.9,981,cull_sow,231.82
189.3,21.6,64.8,1081,cull_sow,206.75
215.2,23.9,63.9,619,cull_sow,232.67
183,20.8,76.5,637,cull_sow,203.57
200.7,24.3,69.6,802,cull_sow,230.49
194,31.5,59.9,856,cull_sow,208.22
200,33.2,64.2,820,cull_sow,222.41
208.6,27.7,76.3,604,cull_sow,231.26
189.7,25.1,71.3,1023,cull_sow,220
241.5,26.3,61.5,1173,cull_sow,272.66
219.9,28.4,65.4,1042,cull_sow,229.29
245.9,22.3,65.6,1013,cull_sow,279.68
206.8,25.3,63.8,884,cull_sow,225.01
199,31.3,56.7,724,cull_sow,222.18
245.2,23.9,62.9,861,cull_sow,262.53
198.4,24.8,75.3,1166,cull_sow,226.35
206.4,27,64.7,797,cull_sow,250.07
224.4,27.8,66.4,782,cull_sow,249.92
185.2,25.1,67.8,1016,cull_sow,204.34
224.2,27.2,80.3,1026,cull_sow,249.61
221.7,28.8,67.1,723,cull_sow,234.45
235.4,32.9,73.6,811,cull_sow,273.48
227.8,26.6,63.4,775,cull_sow,254.37
236,26.9,65.4,860,cull_sow,252.49
207.8,31.6,67.1,1016,cull_sow,223.48
192.7,25.4,62.4,729,cull_sow,214.94
252.2,23,65.8,1013,cull_sow,285.43
179.5,27.8,72.3,865,cull_sow,193.73
181.5,30.2,62.2,1199,cull_sow,211.92
221.3,28.1,67,898,cull_sow,245.03
242.5,26.7,71.3,835,cull_sow,261.44
213.8,22.7,62.1,936,cull_sow,233.17
230,26.8,73.6,799,cull_sow,270.21
170.1,30.7,67.4,581,cull_sow,180.98
200,23.3,66,814,cull_sow,217.34
172.5,26.3,55,812,cull_sow,199.75
225.6,25.8,64.8,611,cull_sow,251.57
179.1,24.9,69.2,839,cull_sow,195.57
184.4,27.7,77.5,540,cull_sow,216.84
220.3,28.3,70.4,798,cull_sow,253.49
231.2,28.3,73.8,887,cull_sow,260.17
206.8,24.1,59.7,865,cull_sow,224.18
221.4,22.1,66.2,788,cull_sow,242.04
220.8,27.8,74.3,837,cull_sow,248.98
205.7,25.5,61.7,732,cull_sow,217.83
188.1,32.5,72.8,852,cull_sow,222.69
221.3,32.7,71.4,859,cull_sow,260.25
222.3,33,68.6,715,cull_sow,245.25
227.9,24.2,65,890,cull_sow,255.14
216.2,28.7,61.1,889,cull_sow,248.72
186.6,29.6,77.7,825,cull_sow,227.11
223.8,29.3,70.8,1213,cull_sow,261.61
210,25.9,69,829,cull_sow,220.42
200.3,30.8,64.5,808,cull_sow,220.69
204.1,27,67.2,787,cull_sow,231.75
196.2,27.4,68,704,cull_sow,215.66
227.8,22.4,69.4,953,cull_sow,267.33
181.6,28.9,71.4,747,cull_sow,218
190.1,26.2,62.3,765,cull_sow,205.54
203.4,28.4,58.2,769,cull_sow,223.91
242.3,27.7,67.5,702,cull_sow,261.92
231.1,27.5,56.5,587,cull_sow,252.39
177.2,26.9,65.1,781,cull_sow,197.28
237,29.4,63.9,981,cull_sow,269.26
237,26.4,70,880,cull_sow,255.74
186.5,22.6,78.9,1084,cull_sow,190.67
159.6,28.7,55.3,963,cull_sow,165.8
208.6,24.6,80.6,929,cull_sow,226.92
232.4,23,65.6,1132,cull_sow,251.89
241.8,23.9,69.1,835,cull_sow,269.21
192.6,27.8,58.5,859,cull_sow,205.29
245,26.7,73,848,cull_sow,262.16
165.4,20.6,67.2,1082,cull_sow,179.67
202.6,25.8,66.6,850,cull_sow,217.12
201.7,30.5,55.4,753,cull_sow,218.43
233,25.6,67.4,938,cull_sow,253.35
236,26.5,72.1,728,cull_sow,267.73
229.1,30.1,65.6,930,cull_sow,245.76
183,29.4,74,912,cull_sow,204.09
227.3,30.1,73.8,822,cull_sow,249.06
220.2,18.7,63.2,935,cull_sow,250.32
176.6,32.2,76.6,627,cull_sow,199.52
168.7,28.9,67.3,874,cull_sow,199
230.8,34.4,67.3,781,cull_sow,246.58
206.4,24.7,67.6,1279,cull_sow,229.85
184.3,21.7,67.4,873,cull_sow,202.39
205.8,27,51.2,761,cull_sow,216.52
217.3,26.2,65.9,643,cull_sow,240.8
208.3,29,58.8,1046,cull_sow,244.34
179,30.2,76.8,797,cull_sow,196.49
247.7,26.7,76.5,731,cull_sow,274.37
230.1,26.3,72.1,900,cull_sow,245.53
203.3,28.6,65.6,947,cull_sow,214.91
204.1,26.2,61,945,cull_sow,220.21
217.2,26,63.1,853,cull_sow,237.08
187.4,30.1,78.7,874,cull_sow,209.27
216.5,30.8,62.8,885,cull_sow,238.08
183.4,30.3,52.9,900,cull_sow,189.96
208.6,26.5,73.2,914,cull_sow,228.66
186.6,20.6,76,1014,cull_sow,215.14
187.6,26.6,77,858,cull_sow,201.51
242.9,24.7,73.2,727,cull_sow,266.84
211.2,26.6,74.2,828,cull_sow,238.94
214.1,25,67.3,963,cull_sow,232.01
169.8,26.9,54.5,582,cull_sow,191.92
